id,Delta,I0_perc,R0
5065,27.331503657653744,0.003934469452182148,3.2560978308077915
5066,26.26366525006938,0.0038961614835742544,3.3626388171937993
5067,25.917571993405655,0.004344991712157193,3.3065369941606044
5068,27.753445646979383,0.0038602198677299302,3.511473744821205
5069,26.34996907569243,0.004261851418453873,3.2567942811985815
5070,25.960100098142156,0.003056309265208985,3.8399527160619784
5071,27.2926333499322,0.0030994352077005883,3.4811165498835446
5072,26.94623331869886,0.0035377103695351715,3.732089179742633
5073,26.91741262393085,0.0037909163338662104,3.396970247457102
5074,25.482309723080277,0.0037812873440748736,3.481328394384134
5075,26.71046887246114,0.0031532928223598996,3.8927430730888375
5076,27.984294253802457,0.0031908586929219763,3.71027946916936
5077,27.730480065333904,0.0028576884013965403,3.7099727638869595
5078,26.806453414069143,0.003357889708584967,3.450366820934315
5079,26.821402269101934,0.002944075088115677,3.542950277954912
5080,25.82577749532192,0.0038553632942589042,3.6316792748128712
5081,27.457020644616062,0.0029760608711417716,3.9121971246272564
5082,26.420554162384157,0.003259405177986097,3.705595272227757
5083,27.466831140436746,0.004659854630402955,3.3633314276602064
5084,25.32046009157478,0.003865991044284936,3.4837544275794006
5085,25.77382690122755,0.0036853149839274485,3.562283527663377
5086,27.026219539479595,0.002578944547010865,3.9517600685431082
5087,25.11663013710394,0.002427520999201512,3.888818806284409
5088,25.96947786862127,0.002614986246089153,3.9124240574686837
5089,26.489108549802882,0.003604164056669068,3.4136230690317917
5090,26.771741561131336,0.002931574890825737,3.8530723219704583
5091,27.12266447078214,0.0036596167592536435,3.68198184259964
5092,26.365033767546894,0.004188984008670293,3.5706067311247485
5093,26.58361360264144,0.004160325991894191,3.5979696045040015
5094,25.300478823251904,0.0026095308295568786,3.8794301233371042
5095,26.95981765474134,0.004306702171606359,3.5579935378465897
5096,27.150320324564984,0.003295992610663574,3.409947282886466
5097,24.387920782069635,0.0033840825784728673,3.6121294543238944
5098,25.853926891150497,0.0033772984863928543,3.755210089514678
5099,26.212666178196567,0.003380969963610258,3.491646081711753
5100,26.35202103980853,0.0029932424579719535,3.869335101261304
5101,25.46313564043004,0.003720648712510654,3.427730986072699
5102,25.68303122929641,0.004569087187756717,3.2930410123435268
5103,24.614036708699807,0.0024379273298856226,3.9641689329006726
5104,25.13248942709344,0.004136458260193243,3.3132308587499053
5105,25.30320554068194,0.003198967031668186,3.6503172220006097
5106,27.035924571962404,0.003672312729259467,3.605339899388565
5107,27.641303342682157,0.0031109811888608693,3.6148823095886673
5108,27.41521477498284,0.004049026568575688,3.2094593236764424
5109,27.434549109025287,0.0036322618903112153,3.465611846820687
5110,27.666675116724704,0.003342862761833793,3.693605291065193
5111,25.72232125711897,0.003796860228906996,3.5737658737504208
5112,26.775325330694702,0.004204210525331988,3.480823213297483
5113,27.49323803455121,0.0038885899819315925,3.5705747315459706
5114,25.272566622232947,0.003503274191175648,3.4334349688327914
5115,26.530391038180337,0.0033855877064071674,3.4301057719068946
5116,26.20898510756984,0.002846270087847696,3.7855043416677807
5117,27.861668978750046,0.003908434991503504,3.333652044933265
5118,26.173453465143805,0.0023960695577909343,3.9633693487418142
5119,27.217359529879996,0.004585847795196549,3.431603069854393
5120,27.51382075380823,0.0032058406113894145,3.586886329738088
5121,27.956676617784527,0.004281849365507917,3.321945947444296
5122,26.26188461393907,0.003155932454198632,3.8132284583675258
5123,26.344139162639316,0.0034832880043254117,3.760209102181583
5124,24.649828486348753,0.003242276440610786,3.773744901490959
5125,26.367538120250593,0.0038743140073032173,3.535358800698832
5126,26.941239121717132,0.0026219582529723733,3.9086380010114263
5127,26.121993728748265,0.004335267539388484,3.269214126065171
5128,27.171984095070584,0.003558721733348583,3.819378856442662
5129,26.01394546807057,0.0025914324781187645,3.832360693689181
5130,25.179856952445924,0.0034222098321939616,3.6762957933149822
5131,24.825870627664493,0.003261489396538135,3.674490658275295
5132,24.84353438525735,0.0034641643963937646,3.59300717919222
5133,27.981482385138474,0.0038357625641413117,3.584855642445306
5134,27.162007592117856,0.003570367964648742,3.518875077312618
5135,27.663715910266138,0.003213122082998369,3.5324114839492506
5136,26.035350680730076,0.003192459151977486,3.5082288914512203
5137,25.14822374262274,0.0036073239245711175,3.5276666989092877
5138,26.728639509286683,0.004448557919544868,3.1751737265709865
5139,24.622998324273688,0.0032259177076905043,3.742382177650509
5140,27.54114786280266,0.00228937782062661,3.9751312739922007
5141,26.920049276537988,0.004760784810484865,3.3377538234548068
5142,25.00407668536735,0.003312135007502048,3.7750010548158395
5143,25.59842092691289,0.004631262567501281,3.198762478068541
5144,27.14399699601549,0.002408943540625857,3.8789738051357983
5145,27.827426397163453,0.004474893218759846,3.3130441500511187
5146,26.198554048649722,0.004702179125020483,3.313716609306441
5147,26.520081991659065,0.003936225020411937,3.430599403530979
5148,26.61266740468776,0.003945703387015663,3.6649077830029424
5149,26.357058904436144,0.003483520269599191,3.6747804804574593
5150,26.663353100660785,0.002844449645337121,3.59415460442158
5151,27.003731482385998,0.0032594873570501873,3.8029673628507585
5152,27.701375621710937,0.004010823591513252,3.674812874360362
5153,25.428245040450054,0.0026777238261544325,3.807745463722897
5154,26.25019498527319,0.004403377790278821,3.2459780021149975
5155,25.279905470529528,0.00358210194996723,3.396829556517992
5156,27.204747518870956,0.004228245211101346,3.318144232634908
5157,27.77958725996929,0.0035696764156719005,3.5516524750393357
5158,25.1235083049133,0.004513040376806646,3.240530368659206
5159,25.369493929478075,0.0039705449977911885,3.367402955168612
5160,27.597567414680682,0.0030821737817052506,3.696467888705198
5161,25.55056200196826,0.002767790932223864,3.811351684747564
5162,26.835587043569774,0.0038072421812184168,3.445463486138033
5163,26.159318962488314,0.004194408357900142,3.377181761704133
5164,27.581184175811526,0.0044902278111397095,3.294252467291889
5165,27.333404565108072,0.00326607873258199,3.5333639956690797
5166,27.243338082881145,0.0032845982005482266,3.6991297287676144
5167,25.2708101716924,0.004460678260923467,3.3084279769488507
5168,26.671141090076603,0.002752373921631617,3.9769594479571477
5169,24.4141638842989,0.003150377212936655,3.6924409428980294
5170,25.667430716665894,0.003203686076842892,3.65227287375558
5171,27.9245417907137,0.0034881079395109524,3.3918875889927977
5172,25.615845186609125,0.003092386024194989,3.7455077341630565
5173,27.448245888535354,0.0028616032080117045,3.9250954275922667
5174,26.370807887835316,0.004607915553444112,3.298627417177348
5175,24.979688930487566,0.002842415081898722,3.679234038029524
5176,25.328099731131093,0.0037832497045167416,3.4555387944064355
5177,27.701513899981418,0.0026963420097994677,3.9626619477758926
5178,27.721004801987377,0.002894645137670988,3.6498892180890534
5179,25.181152441518623,0.0037781001014149684,3.5198749057283334
5180,27.266908170613927,0.004913111929574064,3.3134567802504393
5181,27.37575003550385,0.003804322646157941,3.286881550446252
5182,24.9492589597543,0.0024223777235091977,3.9976674187728123
5183,27.213038631932957,0.00257802817475021,3.8842757794444887
5184,27.164560016500676,0.00332565493835705,3.8398026152621227
5185,25.669907973750586,0.0034855328002622358,3.6932899090818925
5186,25.138910492910753,0.004158335660404546,3.3419985954123015
5187,26.116282702250484,0.003953301188467373,3.5420200657958927
5188,25.190834719508114,0.0032347419194366385,3.514927336147789
5189,27.38043318963811,0.003266891684903087,3.854585330196273
5190,26.791090519730474,0.0032207635458854516,3.846633584488593
5191,26.456407951873388,0.003378094296026138,3.8686433668545215
5192,27.248341801980164,0.0030468240925932504,3.6618253618780505
5193,26.44571007644286,0.0035724326815503643,3.7277203161283285
5194,26.57683580102962,0.003927111584950153,3.282308148548177
5195,27.07364746379114,0.004246990042740763,3.428496515599316
5196,27.51719009383774,0.0024687741725672925,3.8043512549074463
5197,26.77214354391303,0.002618401263179681,3.8819644884614792
5198,27.22048332561653,0.004351748466144755,3.4555650739995447
5199,26.633354057699165,0.0035474179593893798,3.3638114007071636
5200,26.922796259023993,0.002727239915046452,3.672456481762943
5201,27.38580747556758,0.0028787716654069435,3.5631184454273157
5202,25.18373869997599,0.00418264572873398,3.4409108005462197
5203,25.849995203254963,0.00297249675400535,3.7470344535509157
5204,27.50610659684531,0.004732482976677251,3.3739746919076543
5205,26.524624578503804,0.004010707772909236,3.2770180720099322
5206,27.058147802284473,0.004490240464304748,3.3080987871342225
5207,27.194503911854394,0.0038380358205719538,3.6592607376003814
5208,25.78699292902082,0.002828812929601153,3.662169928197423
5209,27.782976950239647,0.003043081034565461,3.602375858043314
5210,25.39535365443204,0.0030383750822637655,3.6556901173424845
5211,24.377109570083846,0.0026416753819567393,3.881160574511249
5212,27.742948044573506,0.004364660646020908,3.461738255914088
5213,27.539022020006602,0.0037106931442947846,3.4094892296901214
5214,27.686786956713473,0.0033776450599450262,3.592435859155909
5215,25.26334974868491,0.0026664862827291544,3.7192817806242724
5216,27.512002167069486,0.004227963977436457,3.4419994425169436
5217,25.53532569726402,0.00484602412009834,3.2241934667756373
5218,27.375118830760478,0.0030985066104440634,3.910209908998757
5219,26.96202284676418,0.0034971346502570065,3.681877721968605
5220,27.405086219778298,0.00411056046803591,3.5199842764127935
5221,26.14856649794205,0.0030703413874872947,3.6340588118627886
5222,26.093158963467587,0.0024077453915435157,3.931122347012699
5223,25.410663083861262,0.003250778977499954,3.7022241043258344
5224,25.776790566867994,0.0028046629382204877,3.8633415164212113
5225,26.072089133063656,0.00370500197300682,3.4420673804033046
5226,25.79148423283771,0.0032569009462039156,3.701429561893508
5227,26.141408382886276,0.003764198997360733,3.4898202977746435
5228,26.597010816620013,0.0045610315364698365,3.3639464660754865
5229,26.515293883146725,0.004558960732584614,3.110513726034852
5230,26.737582677313004,0.0025571101532670783,3.7374160033480113
5231,26.03362054409733,0.0029781493317215316,3.9765645776888956
5232,27.044011526320084,0.0038885898752635873,3.4170984623605047
5233,26.725399774306073,0.004382026589537324,3.507628547467185
5234,27.097559083864947,0.0037366360052722585,3.481750651685693
5235,26.07389712840817,0.0028700023241838906,3.7400109060936977
5236,25.185164329497045,0.0028150679918065094,3.738567228086859
5237,26.051623346190354,0.0037431477174821163,3.5782552984776106
5238,25.656631274726884,0.0031310632302141298,3.600230213292204
5239,27.812656932744286,0.0025072947274420642,3.9728319563784398
5240,26.17516943752619,0.003242975061312255,3.7092161970338626
5241,27.749076744766175,0.003106414779306019,3.4879393957958804
5242,26.553298020617913,0.0027381482794645697,3.65329036797855
5243,24.820004957365484,0.003309180329422285,3.600150413717864
5244,26.74561051643765,0.003625625579878998,3.361079050863988
5245,27.249636486015085,0.003895579877700557,3.440048401159299
5246,27.480182058619405,0.00263635429225826,3.7096753772937534
5247,25.030877833112463,0.003588895287406528,3.3990992877836597
5248,24.86500537728921,0.0033678944872008944,3.6520393727991514
5249,26.69814108914194,0.004275386471156189,3.2186592069413016
5250,27.49271092137813,0.0025315582168324905,3.7492727940017323
5251,25.788494291036816,0.00397234646103232,3.5729811101103333
5252,26.218711212549938,0.0035063168375750963,3.6018917566756423
5253,26.530869402493142,0.0042574034242287865,3.3473666590757327
5254,27.655631050251372,0.00466166763946394,3.3479708317511454
5255,26.163051443364168,0.003566682732213315,3.4572279645194515
5256,25.958887783239426,0.004562204121102613,3.224349638225472
5257,26.824016579325086,0.0036789595772458855,3.4721011489144202
5258,26.901029035052556,0.0035702025416420877,3.725703803117681
5259,26.394442996477167,0.0027644241384190563,3.7361302463013035
5260,27.076296879253434,0.004638087210042414,3.313920481523639
5261,27.852342302894755,0.003640737739173425,3.8010304175186067
5262,26.99322770600298,0.0026999023648869923,3.677770367389091
5263,27.54351354084112,0.0026746860353508623,3.784512069597693
5264,25.51094605369393,0.003462656040223514,3.4802888729519994
5265,26.548310583961488,0.004684898844322999,3.331480203438867
5266,24.566059590250564,0.003257541241507339,3.5248694326842687
5267,26.878871596537827,0.004380885483006739,3.416530237784678
5268,25.458821050598782,0.0024878636449648314,3.809483224615494
5269,25.623774859337075,0.004575659410617126,3.2486289020263333
5270,26.95698366697727,0.0025094966385170512,3.855641880257082
5271,25.81384601465445,0.003601445693898551,3.367464460933073
5272,25.113791313671378,0.0026077003890158943,3.9031178576962358
5273,27.798339565206344,0.0038556522726012417,3.731854091840476
5274,27.294155506261745,0.0028512113175282253,3.7985847911080506
5275,26.655118117705232,0.0036612629354025325,3.3282913594509975
5276,27.836657799605963,0.002884808304658232,3.5731978573398084
5277,27.81855291858263,0.0032312281404727173,3.493299323381849
5278,26.619361455244388,0.0029260466918100583,3.60810457607082
5279,25.300328530403714,0.0031380563703696795,3.7739769972699864
5280,27.594214873715437,0.0031874154317511915,3.7326892811524375
5281,24.25841408846212,0.0029201372487514367,3.6859121289287624
5282,26.772162027527738,0.003028269253626309,3.8590228260697566
5283,25.72167065202343,0.0035881281864179214,3.4453893553064536
5284,24.933569465605835,0.0031008030215264014,3.708459590281785
5285,26.043319601935853,0.004159606666079168,3.5734939264725063
5286,24.05885828674312,0.003316196381479291,3.6552077773569893
5287,24.251710219319463,0.0034966022805330305,3.6185544445077418
5288,25.332457012847005,0.00291809361631931,3.7604632919452774
5289,24.059898132988728,0.002926542640022564,3.704338287071769
5290,25.780056547196683,0.00339240878255158,3.655614800981123
5291,26.461207603346015,0.002459664764955203,3.924568031799321
5292,27.8265358457169,0.003845833776431616,3.4736685825330786
5293,25.88920996383604,0.003827356129270472,3.47031900413278
5294,27.802601276114185,0.004005302667161604,3.375549171051352
5295,26.58429925679941,0.0038111951000963594,3.643457737964433
5296,26.801795609098438,0.0037725031602146237,3.541572908340258
5297,25.27170131744343,0.0026638071685515788,3.7783811021736433
5298,25.98737972879722,0.002744721796000144,3.8461750808134836
5299,27.3361744859905,0.002930778109743195,3.7034053153352517
5300,26.60447588385498,0.0034312318615556344,3.6178800487234812
5301,26.027357822379273,0.003213160881428384,3.669387466137583
5302,27.59195683850186,0.0034924260805634776,3.3355249695499176
5303,26.82881109221583,0.0034726679552705333,3.4069397777571524
5304,26.247797075501076,0.004372604042884617,3.354450671285171
5305,26.70101310309147,0.0047865964307859075,3.1835637548009825
5306,27.373260361974086,0.0035630351925819196,3.5610764667890824
5307,27.94996874890233,0.0025961121463873612,3.9226243433495807
5308,27.344730357386762,0.003605533986209243,3.6891460379774066
5309,27.705697968197732,0.00434046501443872,3.462553156537712
5310,27.668335668746067,0.0031554166278965944,3.695677506707422
5311,27.430635540084925,0.003596788574738667,3.7378101483396917
5312,27.14570227568132,0.003531217118885462,3.4574257317411914
5313,27.247822844930468,0.004967287322182197,3.153606578364882
5314,26.240573628181775,0.0031544442246770636,3.854292519884241
5315,26.986526271793565,0.003207041755586941,3.914328775644005
5316,24.623158818138002,0.0038001091328167826,3.536890607970619
5317,26.30177176209102,0.0036722412651854866,3.385571575361065
5318,26.786765815352286,0.0032138202328143056,3.9178041003259403
5319,26.8764638227028,0.0029301218039756863,3.6847852063228745
5320,27.152238602300216,0.0034597090165033656,3.8226815827746607
5321,25.01351973582118,0.003994600441435524,3.485608346220646
5322,27.178633398618256,0.003940408308751937,3.5275409317667346
5323,25.01623891862075,0.003328154007298246,3.484234589145911
5324,24.980147815976657,0.002868516778532194,3.853988958252648
5325,26.63864649741305,0.002490122493764597,3.9187865811965295
5326,25.541047546648507,0.003975865610766435,3.4840737693415917
5327,27.601648584297465,0.004742794027090322,3.3341247667651355
5328,26.963843703336284,0.0029315786865818936,3.566555536803143
5329,26.99150054762098,0.002826310873983732,3.643158933148047
5330,26.36073355357056,0.004527757341039739,3.2181885722245704
5331,24.929061699406965,0.0041081395335099006,3.396434498220598
5332,27.089998918966266,0.003007999485285774,3.621999129344862
5333,27.05737461275598,0.002521914066148839,3.8382104201752787
5334,27.278050740837518,0.003462684367304706,3.735569052013512
5335,27.041464653831376,0.003596072482646678,3.5906951028985885
5336,25.13205590194408,0.004197004847958594,3.392397077362638
5337,24.900538680314796,0.0028019016506927005,3.7692106147765543
5338,26.362814726988468,0.004205937280643531,3.245262838609636
5339,26.898667181657995,0.003028943170067541,3.76463319557491
5340,26.16530896880161,0.003893003160883867,3.60068611546509
5341,27.71196089540501,0.0041311013304246936,3.2378177728375697
5342,25.770084801595075,0.0028854009459133283,3.822475941149341
5343,26.30575295890209,0.004213896745104696,3.4058363029561636
5344,27.255968930735197,0.003493783706105332,3.6026562287950687
5345,24.45825654752124,0.0031868352280668426,3.6576356112637702
5346,26.38042129845444,0.004760282411114613,3.3638842952732038
5347,26.30719135485038,0.0031222628851813113,3.634652274820353
5348,27.508568147750328,0.0024735101193265577,3.951333436729639
5349,27.956646331039053,0.0047313826632879,3.3196414658720257
5350,26.97156188307245,0.0036779937535014445,3.35922758030565
5351,26.486782590207657,0.003155091865671573,3.8431836003098527
5352,25.649373997818405,0.0033260991547830548,3.69695055330166
5353,27.756530164856585,0.0029432291667439115,3.6935589967413827
5354,27.414899132376778,0.0038563494566089583,3.6135636084852982
5355,27.77664831227856,0.003359233582392259,3.637014777322036
5356,26.41049210115914,0.0038793290697772104,3.3655308314090133
5357,27.43006611591925,0.003526103795399214,3.6909182016103226
5358,27.878234175826705,0.0029498744035880253,3.6049904132423305
5359,26.79184513772544,0.003879475299903507,3.3614740746490814
5360,26.280045496145256,0.002943239333178565,3.5811783018286873
5361,25.035226502605795,0.003373196984372974,3.7136931110686944
5362,25.76567921443436,0.0035333991421700054,3.48420644954608
5363,26.581819172301692,0.0034388141349132938,3.8457175585129106
5364,27.16323690459814,0.002899023193878104,3.85496819593768
5365,26.304358989045497,0.00414528539279478,3.3446963254939828
5366,27.07232799931703,0.0031385210298430955,3.907068366393308
5367,27.534587068836963,0.003633656255756089,3.6293954069892145
5368,24.829856108215097,0.003950600388251888,3.380506290741408
5369,25.508257982939647,0.0032232258162701775,3.597056175365254
5370,27.882025563857937,0.0037091051745529124,3.437113717334233
5371,26.484190093377762,0.0034995986479979388,3.771164456309534
5372,25.985498896489098,0.004467101234467831,3.2140081997267584
5373,26.436844652322726,0.0033821167130070853,3.5689768634040933
5374,26.701283977803566,0.003923799518733004,3.6061407224142132
5375,26.054501646676716,0.0025712489204458818,3.9453921314212326
5376,27.096491786794292,0.002650586881921874,3.8954637277613147
5377,26.864830897537708,0.002898127138998128,3.8487153718505
5378,27.379480400409015,0.0025223831557709547,3.917067173799278
5379,25.995516236018755,0.0033451563161486595,3.6362149942152735
5380,25.900349176685758,0.0034895436104556816,3.54013260897513
5381,27.350117123774247,0.004072958279292304,3.3761711793788916
5382,23.67819859418544,0.0027146550963306603,3.79684388974207
5383,25.701769720645412,0.004413790030461573,3.1865551491316446
5384,26.61274092882242,0.004062944340121634,3.541602769905072
5385,26.606322916702442,0.004495559075988824,3.2481542364137064
5386,24.962444653094074,0.0040371666847714115,3.4250915363963044
5387,26.662502261064194,0.0030944726240250096,3.5090119712178143
5388,27.638708614137162,0.0042439031896207985,3.3363920481954015
5389,27.836971661365368,0.004570996837190123,3.320301518143755
5390,27.454965963589324,0.003487982413933919,3.597969600118147
5391,27.064171486141724,0.0028058143050970013,3.602761548083832
5392,26.939495615052607,0.0041412483460784525,3.5814708187069493
5393,27.41120342632634,0.003648778229144011,3.3040454969077424
5394,27.603438174425477,0.002737448840484169,3.66239028785964
5395,27.627312114165186,0.002874280471229388,3.7919472738515063
5396,26.401194540958087,0.0039121746088367024,3.633561326145134
5397,26.673258633128548,0.0036805564523278446,3.645846030373819
5398,27.834675650048794,0.002820454995755206,3.764649129289552
5399,26.781632163944405,0.002829334377945181,3.6026022685610646
5400,26.24887153013729,0.002522292210121947,3.781760858882765
5401,25.383973904521493,0.0031347017247886832,3.674729164047128
5402,27.935531069168608,0.0042079753671968225,3.1713115741350246
5403,25.488565631168928,0.0026362229947897112,3.8214879386908174
5404,24.954425094555948,0.0032514709145617642,3.5158623260601036
5405,27.22070538162832,0.0029829127607677746,3.641153605842345
5406,27.050985052851782,0.002861860936505262,3.951671262172069
5407,27.48545789012434,0.003672221005801365,3.6866344893922887
5408,24.476311274652986,0.002688859223926921,3.767671374239766
5409,24.9446047899651,0.003355960114947212,3.5957584854557956
5410,27.750681334171148,0.003976031223427035,3.432142760340491
5411,25.800577851766256,0.002665280132063688,3.8556486600916804
5412,27.332023141101253,0.0032602181685422757,3.6146774333754617
5413,26.782744359768238,0.0038380377229105043,3.502431780893695
5414,27.453453238755614,0.002442999337978106,3.8789305324189782
5415,25.143122255420078,0.0028435135511576267,3.652341119255754
5416,25.8611708086465,0.003716210739521403,3.3846125849489876
5417,26.69868849282864,0.0028024462581933683,3.7072823325593123
5418,27.0516651615538,0.004170980008732255,3.4832257942223803
5419,26.536699221173325,0.0036857100627380205,3.5968888053872505
5420,27.54550459440905,0.0026766092168814693,3.8855577039163505
5421,27.090565130696614,0.003039143159092523,3.744305613624886
5422,26.598525820138768,0.004115053110289156,3.32940432136903
5423,27.14269787107972,0.00409670598477596,3.5084603218256616
5424,26.27881540115413,0.003796092434127003,3.4549692615005774
5425,27.754541174072337,0.004369293062043667,3.5664669275689462
5426,26.489500736220908,0.004661934022626457,3.3765314910514874
5427,27.40511874694609,0.004260872404718139,3.5138336120024225
5428,25.868820922887352,0.0024570187690940467,3.9222984810115022
5429,27.55826603825744,0.002932090425685777,3.8210866594343025
5430,26.19882173917947,0.0036058261074292676,3.6341395158186764
5431,27.073229259668942,0.003430650988058533,3.6672637323808104
5432,26.937989281813074,0.0028458938742240646,3.6290316528141093
5433,24.839146243148456,0.002736823218032844,3.921233643183161
5434,25.416444933430835,0.0030366167750888262,3.671090589765122
5435,27.1202903463766,0.003033098576205381,3.520432127727464
5436,25.455078103856852,0.0029482174036722505,3.715853944945622
5437,26.9658906259887,0.003911507676914901,3.284889376606436
5438,26.517170986856016,0.0030814930046907467,3.652417680150758
5439,26.993026731336386,0.0043038341852540875,3.163421228261202
5440,25.09795093902855,0.003336361577735497,3.6763907939022853
5441,26.150326081074752,0.004243367003685502,3.5137456200943418
5442,26.558707557330077,0.0041878195397788975,3.5849498522122922
5443,26.554932788602304,0.003312573174743281,3.4583992256742353
5444,27.828240052769637,0.0029019344852377845,3.896049421791273
5445,26.26285062056583,0.0031337131716853905,3.876018746276659
5446,26.963570907403597,0.0029493766310106037,3.5849888220617996
5447,27.255259693933183,0.003465494534939128,3.5982580109438578
5448,26.602530015553725,0.004647630280616409,3.1742031529445893
5449,26.540745860757045,0.0035084470996991366,3.4694999615554654
5450,26.283626357408572,0.0039140928573338524,3.2924346404969693
5451,25.212398274983368,0.003391410832858591,3.543505576685799
5452,26.731571979218465,0.0030008182093471435,3.7141187064724446
5453,27.342226364348427,0.0030860642776283816,3.9333457498590834
5454,27.750574585926348,0.0022807060806163152,3.9279093584000924
5455,25.65507176721977,0.003544263808998194,3.443663053090588
5456,27.7297010488309,0.0031156850799280112,3.5246369415519583
5457,26.5785505080632,0.00396736192025171,3.6559230532698064
5458,26.657343664204554,0.002824946961582474,3.798360500604207
5459,27.200255018846647,0.003834153676008203,3.647242596684318
5460,27.953385463980293,0.002745958581179106,3.9351448868224335
5461,26.260599855321203,0.003147257115326897,3.7887722811100186
5462,26.22470255591027,0.0033695600152954196,3.4997974255417406
5463,26.48300324654442,0.0032715726767724544,3.8345897123037886
5464,24.7934202719402,0.0038229010002925885,3.4856852477470777
5465,25.639518980776884,0.003296712956383557,3.734555976885927
5466,26.829134334605147,0.003121494810569064,3.624072161468665
5467,25.51573471742095,0.0029204242629533067,3.6986341645912484
5468,27.893678667784418,0.0027992043860707197,3.9554595958053724
5469,27.104546348447975,0.0026910075086270654,3.949383155779518
5470,24.495678572799857,0.0030451138404591124,3.7196776229045643
5471,24.57191560529021,0.0026601822385972558,3.8779849924771597
5472,25.973567675941233,0.0033073495722191065,3.8466846547171074
5473,25.932244513769337,0.003074118977339926,3.6150737386108136
5474,27.177686339862518,0.004220786632978065,3.384173706368159
5475,25.32067186094264,0.003334295078241959,3.7533262800337193
5476,26.232861674312392,0.004001227427440656,3.3613071702233426
5477,27.49514225957527,0.003966795676334309,3.4251223199456025
5478,24.877586592136684,0.0027124460644195394,3.8234445251125244
5479,26.031055671190884,0.00337281662573006,3.622589479670646
5480,26.467374451249427,0.002662195675762087,3.732583426521116
5481,27.939213523332295,0.004231702507763646,3.3226603101085823
5482,25.73283634248224,0.0041241555805363464,3.394428040587254
